日期,代码,类型,触发价,后1日%,后3日%,后5日%,后10日%
2022-09-21,002815,0-点火启动(精选),10.12,-1.38,-5.0,-5.0,-5.0
2022-01-12,605358,1-共振金叉(精选),71.91,2.02,9.15,10.0,10.0
2022-09-21,605358,0-点火启动(精选),48.42,0.48,-2.75,-4.46,-5.0
2010-07-06,000995,0-点火启动(精选),6.64,1.2,3.01,2.26,3.92
2012-12-05,000995,0-点火启动(精选),9.17,0.55,3.16,2.18,5.45
2016-06-30,000995,2-极致缩量(精选),12.28,-0.9,-0.49,0.08,-5.0
2016-07-01,000995,2-极致缩量(精选),12.17,0.66,2.3,1.31,-5.0
2018-02-08,000995,2-极致缩量(精选),8.23,-5.0,-5.0,-5.0,-5.0
2018-06-05,000995,1-共振金叉(精选),6.38,0.63,-0.94,-1.57,-5.0
2024-04-22,000995,0-点火启动(精选),10.25,2.05,3.8,8.98,10.0
2018-06-26,600137,0-点火启动(精选),13.39,0.75,2.54,2.54,-5.0
2018-06-05,000868,0-点火启动(精选),5.31,2.82,-2.82,0.38,-5.0
2010-07-06,600184,0-点火启动(精选),7.71,1.3,5.32,5.45,10.0
2018-10-17,600184,0-点火启动(精选),9.95,-3.22,-5.0,-5.0,-5.0
2023-05-16,603379,0-点火启动(精选),24.94,0.56,-0.72,1.32,-5.0
2017-12-22,603778,0-点火启动(精选),7.47,-5.0,-5.0,-5.0,-5.0
2017-12-29,603778,1-共振金叉(精选),6.92,0.29,10.0,10.0,10.0
2018-01-02,603778,0-点火启动(精选),6.94,10.0,10.0,10.0,10.0
2022-05-05,002926,2-极致缩量(精选),6.7,-0.9,0.6,-0.3,-0.45
2022-05-06,002926,2-极致缩量(精选),6.64,0.3,0.6,1.2,2.11
2014-04-29,002483,0-点火启动(精选),5.37,0.93,0.19,-2.61,-5.0
2022-09-21,002483,2-极致缩量(精选),5.12,0.2,-3.32,-2.73,-5.0
2021-03-02,002735,2-极致缩量(精选),13.12,0.84,-2.74,-5.0,-5.0
2011-12-09,601699,1-共振金叉(精选),10.5,-1.71,-5.0,-5.0,-5.0
2012-06-29,601699,0-点火启动(精选),9.07,0.22,3.64,4.19,-5.0
2012-07-02,601699,0-点火启动(精选),9.09,0.22,0.88,-5.0,-5.0
2022-06-24,601699,2-极致缩量(精选),8.83,7.47,10.0,10.0,10.0
2008-04-23,600439,0-点火启动(精选),5.71,10.0,10.0,10.0,10.0
2008-09-10,600439,1-共振金叉(精选),5.25,-1.52,-1.14,-5.0,-5.0
2010-07-06,600439,0-点火启动(精选),5.34,0.94,4.68,0.94,10.0
2024-07-19,002346,0-点火启动(精选),6.66,0.9,-3.0,0.6,3.3
2024-07-22,002346,1-共振金叉(精选),6.72,-1.34,-2.23,-0.15,0.15
1999-11-15,000548,1-共振金叉(精选),5.02,-1.99,2.99,-1.99,-4.98
2008-03-21,000548,1-共振金叉(精选),9.84,-4.17,-5.0,-5.0,-5.0
2010-05-13,000548,0-点火启动(精选),7.07,-5.0,-5.0,-5.0,-5.0
2010-05-21,000548,0-点火启动(精选),6.37,5.18,2.51,4.4,2.2
2017-11-30,000548,1-共振金叉(精选),6.14,1.14,-3.26,-5.0,-5.0
2011-05-31,002369,1-共振金叉(精选),7.58,2.11,1.19,2.77,3.43
2012-07-13,002369,1-共振金叉(精选),5.5,10.0,10.0,10.0,10.0
2020-11-06,002369,2-极致缩量(精选),6.09,3.45,2.46,2.46,2.3
2017-07-21,002232,2-极致缩量(精选),10.59,0.94,-1.32,0.94,1.32
2017-07-24,002232,0-点火启动(精选),10.69,-0.75,0.37,-0.09,0.09
2018-10-17,002232,1-共振金叉(精选),6.45,-0.78,10.0,10.0,10.0
2016-12-16,000070,1-共振金叉(精选),10.45,1.34,0.57,-1.53,-0.77
2018-06-26,000070,0-点火启动(精选),5.74,-0.52,3.48,5.4,8.19
1999-10-15,000062,0-点火启动(精选),8.32,-5.0,-5.0,-5.0,-5.0
2008-03-21,000062,1-共振金叉(精选),5.55,-0.9,-5.0,-5.0,-5.0
2018-02-13,000062,1-共振金叉(精选),10.87,-0.64,4.23,5.61,10.0
2017-06-20,002455,2-极致缩量(精选),9.53,-0.63,-5.0,-5.0,-5.0
2014-12-25,000007,2-极致缩量(精选),9.01,0.67,-0.89,7.44,6.44
2015-02-13,000007,0-点火启动(精选),8.34,2.64,0.84,5.4,10.0
2014-04-30,002158,2-极致缩量(精选),5.14,2.53,4.09,3.89,10.0
2015-08-28,002158,0-点火启动(精选),5.78,-5.0,-5.0,-5.0,-5.0
2018-06-26,002158,0-点火启动(精选),6.18,-1.62,1.78,3.07,-5.0
2017-01-20,002550,0-点火启动(精选),5.57,0.36,0.0,-0.18,2.51
2018-06-28,002522,0-点火启动(精选),6.05,1.98,2.15,-5.0,-5.0
2018-06-29,002522,1-共振金叉(精选),6.17,-1.46,-3.08,-5.0,-5.0
2013-08-02,002310,1-共振金叉(精选),8.68,0.69,5.3,2.65,-4.38
2014-04-04,002310,2-极致缩量(精选),6.0,1.5,4.0,5.67,10.0
2018-09-05,002310,0-点火启动(精选),11.81,-2.46,-5.0,-5.0,-5.0
2018-10-18,002310,0-点火启动(精选),7.74,2.45,10.0,10.0,10.0
2011-06-23,002299,0-点火启动(精选),9.94,6.54,5.23,8.25,10.0
2015-08-27,002299,1-共振金叉(精选),11.17,10.0,-5.0,-5.0,-5.0
2016-09-30,002299,0-点火启动(精选),19.83,3.33,-0.61,-1.16,-2.02
2016-12-16,002299,0-点火启动(精选),16.42,0.79,1.04,-1.64,-2.44
2017-01-19,002299,2-极致缩量(精选),12.26,2.53,5.22,5.71,2.77
2017-05-12,002299,2-极致缩量(精选),8.12,0.99,6.4,4.93,-5.0
2017-11-10,002299,2-极致缩量(精选),9.84,-2.13,-1.52,1.32,-5.0
1997-08-22,600623,0-点火启动(精选),5.44,2.57,2.94,10.0,10.0
2003-11-03,600623,0-点火启动(精选),5.76,0.69,-5.0,-5.0,-5.0
2010-05-14,600623,0-点火启动(精选),10.97,-5.0,-5.0,-5.0,-5.0
2011-01-27,600623,0-点火启动(精选),12.81,1.09,3.9,5.23,10.0
2011-12-20,600623,0-点火启动(精选),7.3,10.0,10.0,10.0,-5.0
2017-01-20,600623,0-点火启动(精选),10.61,0.28,-0.66,-0.28,1.79
2017-05-02,600623,0-点火启动(精选),8.82,0.79,-0.34,-1.02,-5.0
2017-12-28,600623,0-点火启动(精选),7.01,1.14,3.0,4.14,0.57
2022-04-28,600623,0-点火启动(精选),6.23,3.85,10.0,10.0,10.0
2018-10-17,603189,0-点火启动(精选),9.27,-2.59,-5.0,-5.0,-5.0
2021-02-09,603189,0-点火启动(精选),15.12,2.71,8.27,10.0,10.0
2010-07-06,601918,0-点火启动(精选),6.34,0.0,4.73,10.0,10.0
2012-11-21,601918,0-点火启动(精选),5.48,-2.01,-4.01,-5.0,-5.0
2024-09-18,601918,1-共振金叉(精选),6.99,-0.43,3.72,10.0,10.0
2024-09-19,601918,0-点火启动(精选),6.96,0.0,10.0,10.0,10.0
2024-06-11,002451,1-共振金叉(精选),5.07,1.18,3.16,3.55,-5.0
2021-04-16,002938,0-点火启动(精选),28.9,5.02,3.04,4.12,-5.0
2022-03-11,002938,0-点火启动(精选),28.03,-2.39,-5.0,-5.0,-5.0
1993-12-24,000029,0-点火启动(精选),5.08,-2.95,-5.0,-5.0,-5.0
1997-07-14,000029,0-点火启动(精选),6.32,0.63,4.75,-2.06,-5.0
2004-04-30,000029,0-点火启动(精选),6.06,-1.82,4.62,-1.32,0.33
2018-10-17,002869,0-点火启动(精选),6.86,-3.21,-5.0,-5.0,-5.0
2020-11-05,002869,0-点火启动(精选),38.0,-1.32,2.68,-0.55,-0.16
2020-11-06,002869,2-极致缩量(精选),37.5,3.92,0.48,2.37,3.92
2021-04-20,002869,0-点火启动(精选),19.9,-1.86,-5.0,-5.0,-5.0
2022-03-21,605009,0-点火启动(精选),28.02,-1.86,-3.6,-5.0,-5.0
2022-04-29,605009,0-点火启动(精选),21.35,1.22,5.01,3.56,2.58
2024-08-29,605009,1-共振金叉(精选),22.17,1.22,-0.09,2.12,0.5
2025-09-08,605009,2-极致缩量(精选),34.84,-0.72,-0.34,-1.66,-4.42
2011-12-12,002419,1-共振金叉(精选),9.12,-3.07,-5.0,-5.0,-5.0
2015-07-09,002419,1-共振金叉(精选),5.81,10.0,10.0,10.0,10.0
2018-09-13,002419,2-极致缩量(精选),8.64,-1.85,-5.0,-5.0,-5.0
2011-12-12,600149,0-点火启动(精选),5.34,0.0,-5.0,-5.0,-5.0
2013-06-28,600149,0-点火启动(精选),6.22,1.61,-0.32,4.98,4.82
2017-12-11,600149,2-极致缩量(精选),10.25,3.51,5.85,2.54,0.2
2018-02-13,600149,0-点火启动(精选),7.63,4.06,10.0,10.0,10.0
2018-05-04,002100,1-共振金叉(精选),5.26,0.95,2.47,0.95,0.19
2021-07-30,002100,0-点火启动(精选),6.85,4.23,2.63,2.92,7.01
2017-04-27,002535,0-点火启动(精选),5.5,1.82,2.55,1.09,-5.0
2014-01-16,000582,0-点火启动(精选),5.76,-2.43,-2.26,0.87,3.82
2018-06-25,000582,0-点火启动(精选),6.21,0.81,-1.45,-1.13,-5.0
2015-07-15,002644,0-点火启动(精选),14.39,-5.0,-5.0,-5.0,-5.0
2016-01-18,002644,0-点火启动(精选),12.13,3.54,1.98,6.18,-5.0
2001-09-28,000798,0-点火启动(精选),7.01,-3.0,-5.0,-5.0,-5.0
2018-06-26,000798,2-极致缩量(精选),6.22,1.13,3.05,1.45,-5.0
2020-02-07,000798,2-极致缩量(精选),5.18,10.0,10.0,10.0,10.0
2011-10-25,002449,0-点火启动(精选),5.06,1.78,5.34,10.0,10.0
2021-02-10,002449,2-极致缩量(精选),7.65,2.88,6.41,10.0,10.0
2022-04-29,002449,0-点火启动(精选),6.27,-0.32,-1.59,1.91,7.34
2022-05-05,002449,2-极致缩量(精选),6.25,-1.76,0.32,3.68,8.48
2015-08-28,600435,0-点火启动(精选),17.73,-5.0,-5.0,-5.0,-5.0
2018-06-25,600435,1-共振金叉(精选),7.81,2.18,-0.9,1.15,2.94
2023-08-30,600774,1-共振金叉(精选),9.81,2.55,5.4,4.18,3.16
2018-02-13,002363,1-共振金叉(精选),5.78,0.52,2.08,10.0,10.0
2018-06-26,002040,2-极致缩量(精选),6.55,-1.68,-1.37,-1.22,-5.0
2018-10-17,002040,0-点火启动(精选),5.4,-3.89,-5.0,-5.0,-5.0
2008-03-20,000709,0-点火启动(精选),8.72,10.0,-5.0,-5.0,-5.0
2008-06-18,000709,0-点火启动(精选),7.7,-5.0,-5.0,-5.0,-5.0
2022-04-29,002609,0-点火启动(精选),6.54,0.31,-0.15,10.0,10.0
2011-08-12,601628,0-点火启动(精选),10.08,4.76,2.58,-1.19,-5.0
2013-07-01,601628,2-极致缩量(精选),7.85,0.25,-1.15,-5.0,-5.0
2015-07-31,601628,1-共振金叉(精选),23.19,3.19,-0.22,-0.22,-0.65
2018-02-22,601628,0-点火启动(精选),22.75,0.53,1.23,-0.26,1.85
2020-12-28,601628,0-点火启动(精选),34.3,0.9,2.89,0.26,10.0
2020-12-29,601628,2-极致缩量(精选),34.61,-0.95,0.35,3.7,6.82
2023-12-11,601628,0-点火启动(精选),27.45,0.11,-2.81,-3.53,-5.0
2022-04-29,603161,0-点火启动(精选),6.3,1.59,3.65,4.13,10.0
2001-08-03,600756,1-共振金叉(精选),11.65,-0.34,-1.8,0.17,-1.97
2001-09-21,600756,2-极致缩量(精选),10.11,-0.99,-2.47,-2.47,-5.0
2001-10-08,600756,0-点火启动(精选),9.86,0.1,0.0,-0.1,-5.0
2001-10-09,600756,0-点火启动(精选),9.87,0.0,0.1,-1.11,-5.0
2004-08-30,600756,0-点火启动(精选),5.99,-0.17,-1.84,-5.0,-5.0
2021-02-10,600756,0-点火启动(精选),12.71,4.72,5.51,10.0,10.0
2023-07-21,002852,0-点火启动(精选),11.22,-0.45,1.25,0.98,2.32
2023-07-24,002852,2-极致缩量(精选),11.17,2.33,0.0,4.39,3.4
2017-01-20,002273,0-点火启动(精选),9.12,0.88,-0.77,0.11,2.74
2018-10-17,002273,0-点火启动(精选),5.11,0.59,10.0,10.0,10.0
2018-10-18,002273,0-点火启动(精选),5.14,6.23,10.0,10.0,10.0
2017-11-28,600113,2-极致缩量(精选),8.33,0.0,5.28,-3.12,-5.0
2017-11-29,600113,0-点火启动(精选),8.33,5.64,2.04,-5.0,-5.0
2018-06-25,600113,2-极致缩量(精选),6.73,1.19,1.63,-5.0,-5.0
2022-10-12,600113,0-点火启动(精选),5.65,0.88,4.6,4.78,4.07
2013-11-01,002081,2-极致缩量(精选),7.74,2.97,0.39,-3.36,-5.0
2021-07-30,002081,0-点火启动(精选),6.53,0.0,2.3,0.61,2.14
2021-08-02,002081,0-点火启动(精选),6.53,1.38,0.31,2.6,4.44
2021-11-09,002081,2-极致缩量(精选),5.35,1.5,3.36,2.8,3.36
2021-10-11,603912,2-极致缩量(精选),7.08,-1.98,-0.14,-1.69,1.84
2024-06-26,603305,0-点火启动(精选),10.81,-4.9,-5.0,-5.0,-5.0
2000-05-17,600602,0-点火启动(精选),9.93,1.31,10.0,10.0,10.0
2003-11-03,600602,2-极致缩量(精选),5.76,1.91,-5.0,-5.0,-5.0
2017-05-17,600602,2-极致缩量(精选),7.11,-0.28,-1.97,-5.0,-5.0
2017-05-18,600602,2-极致缩量(精选),7.09,1.55,-5.0,-5.0,-5.0
2017-11-28,600602,2-极致缩量(精选),6.16,1.3,2.76,-3.57,10.0
2018-06-25,600602,0-点火启动(精选),5.12,1.95,1.37,3.13,4.49
2021-02-10,002902,1-共振金叉(精选),10.33,4.45,10.0,10.0,10.0
2021-07-13,603983,0-点火启动(精选),44.49,-0.38,-5.0,-5.0,-5.0
2021-07-22,603983,0-点火启动(精选),40.55,-5.0,-5.0,-5.0,-5.0
2021-07-30,603983,0-点火启动(精选),36.47,0.49,-2.06,-5.0,-5.0
2021-08-02,603983,0-点火启动(精选),36.65,-0.11,-5.0,-5.0,-5.0
2023-07-13,603983,2-极致缩量(精选),27.35,-1.13,-0.22,1.35,1.21
2024-08-08,605333,2-极致缩量(精选),22.42,2.72,4.15,4.73,10.0
2008-08-15,601600,0-点火启动(精选),9.79,-5.0,-5.0,-5.0,-5.0
2008-11-03,601600,2-极致缩量(精选),5.55,-0.18,-0.18,10.0,10.0
2010-05-12,601600,2-极致缩量(精选),9.93,2.62,-4.23,-5.0,-5.0
2010-07-07,601600,2-极致缩量(精选),8.33,0.72,3.72,3.24,6.84
2011-12-26,601600,2-极致缩量(精选),6.03,-1.82,-2.82,-3.48,-5.0
2024-08-09,601600,0-点火启动(精选),6.13,1.47,-0.65,2.45,5.06
2025-04-11,601600,2-极致缩量(精选),6.3,0.32,-2.38,-2.54,0.79
2021-08-27,002984,2-极致缩量(精选),19.17,0.0,-5.0,-5.0,-5.0
2021-08-30,002984,2-极致缩量(精选),19.17,-1.88,-5.0,-5.0,-5.0
2022-10-25,002984,0-点火启动(精选),17.32,1.5,-4.33,2.66,10.0
2025-05-06,002984,0-点火启动(精选),18.19,0.6,1.15,3.74,1.59
2018-07-17,603600,0-点火启动(精选),5.56,-0.72,-5.0,-5.0,-5.0
2024-07-30,603600,0-点火启动(精选),8.51,6.23,2.0,-5.0,-5.0
2018-06-25,002428,2-极致缩量(精选),7.51,1.86,-2.0,1.2,-5.0
2011-09-13,600318,0-点火启动(精选),7.78,-5.0,-5.0,-5.0,-5.0
2010-05-13,600702,0-点火启动(精选),7.0,-0.14,-5.0,-5.0,-5.0
2011-01-27,600702,0-点火启动(精选),11.1,4.86,4.77,10.0,10.0
2011-10-12,600702,0-点火启动(精选),12.51,5.6,6.55,0.24,-5.0
2013-09-09,600702,0-点火启动(精选),9.62,2.6,10.0,10.0,-5.0
2014-02-11,600702,2-极致缩量(精选),5.78,0.17,2.25,10.0,-5.0
2014-02-12,600702,2-极致缩量(精选),5.79,-1.55,10.0,10.0,-5.0
2020-02-07,600702,2-极致缩量(精选),19.67,3.76,5.03,2.08,10.0
2020-02-10,600702,0-点火启动(精选),20.41,1.37,-0.54,1.62,2.84
2021-03-10,600702,0-点火启动(精选),55.22,5.47,10.0,10.0,10.0
1999-11-08,600776,2-极致缩量(精选),8.68,-2.88,-5.0,-5.0,-5.0
2014-09-01,600776,0-点火启动(精选),9.47,1.48,1.06,2.53,-2.75
2017-05-02,600776,1-共振金叉(精选),6.59,-0.91,-4.1,-5.0,-5.0
2020-09-15,600776,2-极致缩量(精选),12.93,-1.47,-0.31,-0.46,-2.17
2022-04-29,600776,0-点火启动(精选),8.13,1.48,2.58,3.69,6.64
2017-05-16,600006,0-点火启动(精选),5.5,-0.36,-2.18,-5.0,-5.0
2018-10-17,603496,0-点火启动(精选),8.66,-0.92,5.89,3.81,10.0
2018-10-18,603496,2-极致缩量(精选),8.58,2.91,5.59,4.78,10.0
2022-03-11,603496,2-极致缩量(精选),8.82,-2.61,-5.0,-5.0,-5.0
2017-06-01,000719,0-点火启动(精选),6.98,2.58,3.3,5.44,8.45
2014-05-14,002219,2-极致缩量(精选),5.6,-5.0,-5.0,-5.0,-5.0
2016-06-30,002219,2-极致缩量(精选),8.09,-1.73,-1.73,-1.11,-1.73
2011-12-30,600135,1-共振金叉(精选),8.93,-1.46,-5.0,-5.0,-5.0
2013-07-01,600135,2-极致缩量(精选),7.04,2.27,1.99,-4.83,-5.0
2018-06-26,600135,0-点火启动(精选),6.7,3.88,5.37,4.93,7.61
2020-05-08,600135,2-极致缩量(精选),6.56,-0.3,-0.91,-1.52,-4.27
2008-08-15,600649,2-极致缩量(精选),5.39,-3.53,-5.0,-5.0,-5.0
2017-04-21,600649,0-点火启动(精选),12.05,-3.24,-5.0,-5.0,-5.0
2018-06-25,600649,1-共振金叉(精选),5.34,-0.56,-1.87,-1.12,-5.0
2010-07-06,600783,0-点火启动(精选),6.77,1.62,3.1,10.0,10.0
2012-07-20,600783,1-共振金叉(精选),11.72,-5.0,-5.0,-5.0,-5.0
2012-09-27,600783,0-点火启动(精选),9.86,0.51,3.04,3.35,3.65
2012-11-01,600783,0-点火启动(精选),9.02,0.78,-1.55,-2.88,-5.0
2012-11-02,600783,1-共振金叉(精选),9.09,0.0,-1.87,-5.0,-5.0
2014-03-14,600783,0-点火启动(精选),13.15,1.6,10.0,10.0,10.0
2018-06-26,600783,1-共振金叉(精选),8.49,-0.35,1.77,10.0,10.0
2022-02-09,003021,1-共振金叉(精选),42.34,-5.0,-5.0,-5.0,-5.0
2024-07-29,003021,1-共振金叉(精选),40.24,0.45,10.0,10.0,10.0
2017-11-29,603366,2-极致缩量(精选),5.97,0.0,-2.18,-5.0,-5.0
2018-10-18,600557,0-点火启动(精选),7.98,2.88,4.01,2.13,10.0
2019-12-05,600557,2-极致缩量(精选),13.56,-0.29,-0.66,-0.44,2.29
2021-01-05,600557,0-点火启动(精选),9.66,1.76,-1.86,-4.76,-5.0
2021-01-18,600557,0-点火启动(精选),9.06,0.77,-0.44,-5.0,-5.0
2024-08-28,600557,0-点火启动(精选),12.76,3.06,0.16,0.71,-2.27
2014-12-12,002466,2-极致缩量(精选),6.47,2.16,2.47,-3.25,-5.0
2018-08-10,002466,2-极致缩量(精选),28.72,0.77,-4.07,-5.0,-5.0
2024-02-06,002466,1-共振金叉(精选),43.48,-0.3,2.18,5.36,10.0
2024-05-30,002466,2-极致缩量(精选),35.34,-1.73,-1.1,-2.52,-5.0
2012-12-04,601798,1-共振金叉(精选),9.41,3.4,4.89,4.89,6.8
2013-07-01,601798,0-点火启动(精选),9.48,1.69,1.05,2.22,9.07
2018-05-04,601798,2-极致缩量(精选),5.72,1.57,2.1,0.52,1.22
2018-06-05,601798,2-极致缩量(精选),5.02,0.8,-2.39,-2.59,-5.0
2015-08-31,000088,1-共振金叉(精选),6.0,-5.0,-5.0,-5.0,-5.0
2018-06-26,000088,1-共振金叉(精选),5.54,0.18,2.35,-5.0,-5.0
2022-03-11,603885,0-点火启动(精选),14.24,-5.0,-5.0,-5.0,-5.0
2014-12-26,002566,2-极致缩量(精选),12.54,-1.59,-1.44,3.11,1.67
2018-10-17,002566,2-极致缩量(精选),5.2,-2.12,5.19,2.69,5.19
2024-06-26,002759,0-点火启动(精选),7.2,-2.92,-5.0,-5.0,-5.0
2017-05-02,000701,0-点火启动(精选),12.35,0.16,-0.65,0.32,-5.0
2018-06-25,000701,0-点火启动(精选),6.72,0.6,0.3,1.79,2.53
2010-05-07,600301,2-极致缩量(精选),6.89,-2.03,-5.0,-5.0,-5.0
2014-01-15,600301,2-极致缩量(精选),5.35,-1.12,-3.74,-1.5,0.56
2015-07-10,600301,0-点火启动(精选),10.17,4.42,-5.0,-5.0,-5.0
2016-01-18,600301,2-极致缩量(精选),10.66,4.97,10.0,10.0,-5.0
2017-05-31,600301,2-极致缩量(精选),8.76,-5.0,-5.0,-5.0,-5.0
2008-08-28,000860,0-点火启动(精选),6.36,6.76,2.67,-5.0,-5.0
2011-10-12,000860,0-点火启动(精选),11.21,1.07,1.34,-3.39,-5.0
2011-10-27,000860,2-极致缩量(精选),9.63,4.26,4.78,10.0,10.0
2013-04-08,000860,1-共振金叉(精选),8.85,-0.56,-1.24,-5.0,-5.0
2013-07-01,000860,2-极致缩量(精选),7.42,3.5,7.01,1.89,10.0
2021-03-01,000860,2-极致缩量(精选),54.67,-0.53,-5.0,-5.0,-5.0
2021-08-02,000860,0-点火启动(精选),31.81,-0.47,-1.13,2.86,0.57
2011-12-21,000922,0-点火启动(精选),5.37,-5.0,-5.0,-5.0,-5.0
2017-05-18,000922,0-点火启动(精选),5.34,-0.94,-5.0,-5.0,-5.0
2022-04-14,000922,0-点火启动(精选),7.3,-2.05,10.0,10.0,-5.0
2023-10-25,000922,1-共振金叉(精选),9.45,-5.0,-5.0,-5.0,-5.0
2011-10-27,002334,2-极致缩量(精选),5.24,3.05,10.0,10.0,10.0
2018-02-07,002334,0-点火启动(精选),6.88,6.4,5.96,5.09,10.0
2022-04-14,002334,0-点火启动(精选),5.51,-3.27,-5.0,-5.0,-5.0
2023-10-30,002334,2-极致缩量(精选),8.26,-2.42,-4.12,5.33,6.78
2021-11-04,000338,0-点火启动(精选),13.16,-1.22,10.0,10.0,10.0
2022-10-12,000338,0-点火启动(精选),7.68,-2.34,3.26,2.21,0.26
2016-03-02,000902,0-点火启动(精选),10.14,0.3,-5.0,-5.0,-5.0
2016-10-24,000902,2-极致缩量(精选),9.66,-0.21,-1.35,-5.0,-5.0
2021-04-19,000902,0-点火启动(精选),15.49,-1.16,-5.0,-5.0,-5.0
2016-12-16,002467,2-极致缩量(精选),5.99,-0.83,0.0,0.0,-3.84
2016-12-19,002467,2-极致缩量(精选),5.94,0.51,2.53,0.84,-2.19
2018-06-22,600179,0-点火启动(精选),8.59,1.75,3.26,10.0,10.0
2011-06-22,000680,1-共振金叉(精选),10.86,3.41,10.0,10.0,10.0
2017-01-20,000838,2-极致缩量(精选),8.07,-0.12,-1.36,-0.37,0.99
2016-01-18,000889,0-点火启动(精选),7.36,2.99,-5.0,-5.0,-5.0
2017-11-09,000889,2-极致缩量(精选),9.6,-1.67,-5.0,-5.0,-5.0
2017-10-12,600654,2-极致缩量(精选),6.78,5.01,3.24,-2.95,-5.0
2011-06-16,002238,0-点火启动(精选),6.22,-3.7,-5.0,-5.0,-5.0
2010-05-13,000619,0-点火启动(精选),9.59,-1.25,-5.0,-5.0,-5.0
2016-01-14,000619,0-点火启动(精选),10.52,-5.0,-5.0,-5.0,-5.0
2002-01-24,600644,0-点火启动(精选),5.03,-1.39,-5.0,-5.0,-5.0
2008-08-15,600644,0-点火启动(精选),6.38,-5.0,-5.0,-5.0,-5.0
2011-12-29,600644,0-点火启动(精选),8.11,1.11,-5.0,-5.0,-5.0
2016-01-18,600644,1-共振金叉(精选),7.05,3.97,1.7,2.98,-5.0
2024-08-26,600644,1-共振金叉(精选),5.36,-2.61,-0.93,-0.93,-0.93
2017-05-26,600862,1-共振金叉(精选),8.13,-1.23,0.37,2.46,5.04
2017-05-31,600862,2-极致缩量(精选),8.03,-1.37,4.36,6.23,6.97
2018-02-12,600862,1-共振金叉(精选),6.61,0.61,2.12,6.05,10.0
2001-09-20,000663,0-点火启动(精选),6.84,-1.17,-1.61,-3.36,-5.0
2001-11-13,000663,2-极致缩量(精选),5.6,-0.36,10.0,10.0,10.0
2011-01-27,000663,0-点火启动(精选),8.44,0.36,1.07,10.0,10.0
2013-07-01,000663,2-极致缩量(精选),6.59,2.12,1.21,0.91,10.0
2019-02-11,000663,0-点火启动(精选),5.18,3.47,5.79,10.0,10.0
2019-08-13,000663,0-点火启动(精选),5.62,-1.96,-5.0,-5.0,-5.0
2010-07-06,600331,0-点火启动(精选),10.43,1.25,5.27,3.07,10.0
2011-01-27,600331,0-点火启动(精选),13.46,0.37,4.83,3.05,10.0
2011-06-22,600331,1-共振金叉(精选),13.18,1.75,4.63,0.38,10.0
2020-12-07,603757,0-点火启动(精选),15.34,-0.78,-3.0,-5.0,-5.0
2021-10-08,603757,1-共振金叉(精选),13.71,0.15,-5.0,-5.0,-5.0
2021-10-11,603757,2-极致缩量(精选),13.73,-5.0,-5.0,-5.0,-5.0
2022-04-27,603757,1-共振金叉(精选),10.01,-5.0,-5.0,-5.0,-5.0
1993-07-16,600613,0-点火启动(精选),8.0,-2.62,-5.0,-5.0,-5.0
2001-08-03,600613,2-极致缩量(精选),19.41,3.45,4.07,5.82,10.0
2003-11-04,600613,0-点火启动(精选),6.45,-0.78,-5.0,-5.0,-5.0
2010-07-06,600613,0-点火启动(精选),7.8,0.26,5.38,3.08,6.15
2018-06-25,600613,2-极致缩量(精选),5.57,1.08,-1.62,-0.18,-5.0
2020-11-09,600613,0-点火启动(精选),5.07,-1.18,-1.97,-0.2,-2.96
2011-06-01,600703,0-点火启动(精选),5.21,-1.54,0.96,-1.34,-2.5
2001-02-12,600128,0-点火启动(精选),13.5,-0.44,-3.63,-5.0,-5.0
2010-07-05,600128,0-点火启动(精选),8.77,2.39,2.74,7.64,6.73
2010-12-31,600128,0-点火启动(精选),10.14,2.17,2.66,-0.1,-5.0
2012-12-04,600128,2-极致缩量(精选),6.71,3.73,5.07,5.37,10.0
2011-10-25,600889,0-点火启动(精选),7.1,0.28,4.51,6.76,10.0
2011-12-20,600889,0-点火启动(精选),5.5,-2.73,-5.0,-5.0,-5.0
2017-05-31,600889,2-极致缩量(精选),9.26,-5.0,-5.0,-5.0,-5.0
2017-11-23,600889,0-点火启动(精选),8.54,0.94,1.64,0.7,6.67
2018-02-14,600889,0-点火启动(精选),6.42,-0.62,1.25,3.58,2.8
2023-12-27,600780,2-极致缩量(精选),7.9,-1.14,2.03,2.78,0.76
2017-04-28,603936,2-极致缩量(精选),12.65,0.47,4.03,-3.24,-5.0
2019-05-09,603936,0-点火启动(精选),8.03,2.86,0.25,2.24,2.86
2017-05-16,600604,0-点火启动(精选),6.8,1.03,1.32,-5.0,-5.0
2020-02-07,600604,1-共振金叉(精选),7.06,1.7,2.83,2.97,10.0
2011-08-12,601688,2-极致缩量(精选),5.34,3.37,1.12,-5.0,-5.0
2016-01-14,601688,1-共振金叉(精选),11.38,-5.0,-5.0,-5.0,-5.0
2018-06-26,601688,0-点火启动(精选),11.34,-2.91,4.23,1.5,-5.0
2022-10-12,603848,2-极致缩量(精选),12.11,-1.16,-0.08,-2.06,-5.0
2025-01-08,002971,0-点火启动(精选),17.63,-0.28,2.55,4.82,4.54
2010-07-06,600508,0-点火启动(精选),12.59,1.59,6.83,4.37,10.0
2011-05-11,600508,0-点火启动(精选),20.84,-2.64,-0.72,2.88,-2.45
2013-06-19,600508,0-点火启动(精选),9.09,-5.0,-5.0,-5.0,-5.0
